@relation avro_Training_15

@attribute LOC numeric
@attribute authors_number numeric
@attribute revisions_number numeric
@attribute touched_loc numeric
@attribute total_add_lines numeric
@attribute average_add_lines numeric
@attribute max_add_lines numeric
@attribute total_churn numeric
@attribute max_churn numeric
@attribute number_fix numeric
@attribute cyclomatic_complexity numeric
@attribute average_churn numeric
@attribute days_between_commits numeric
@attribute buggy {'YES', 'NO'}

@data
88,1,5,63,53,10.60,48,51,46,1,4,10.20,15.00,NO
57,1,2,26,22,11.00,20,18,18,0,2,9.00,60.00,NO
43,1,1,9,6,6.00,6,3,3,1,4,3.00,0.00,NO
27,1,1,1,0,0.00,0,1,1,0,1,1.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
48,1,2,41,9,4.50,6,33,31,1,4,16.50,35.00,NO
106,1,2,52,39,19.50,37,38,38,0,11,19.00,60.00,NO
108,1,3,80,74,24.67,64,68,61,1,15,22.67,30.00,NO
84,1,1,84,84,84.00,84,84,84,0,6,84.00,0.00,NO
54,1,1,54,54,54.00,54,54,54,0,3,54.00,0.00,NO
78,1,2,82,80,40.00,79,80,79,0,5,40.00,0.00,NO
82,1,2,86,84,42.00,82,82,82,0,7,41.00,0.00,NO
78,1,1,78,78,78.00,78,78,78,0,10,78.00,0.00,NO
77,1,1,77,77,77.00,77,77,77,0,6,77.00,0.00,NO
81,1,7,105,93,13.29,58,81,58,0,9,11.57,10.67,NO
140,1,1,140,140,140.00,140,140,140,0,12,140.00,0.00,NO
98,1,1,98,98,98.00,98,98,98,0,6,98.00,0.00,NO
51,1,4,63,57,14.25,34,53,34,0,2,13.25,20.67,NO
57,1,2,57,57,28.50,39,57,39,0,4,28.50,0.00,NO
87,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
169,1,1,169,169,169.00,169,169,169,1,8,169.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
387,0,0,0,0,0.00,0,0,0,0,62,0.00,0.00,NO
1087,0,0,0,0,0.00,0,0,0,0,203,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
38,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
168,0,0,0,0,0.00,0,0,0,0,27,0.00,0.00,NO
268,1,1,3,2,2.00,2,1,1,0,49,1.00,0.00,NO
374,0,0,0,0,0.00,0,0,0,0,43,0.00,0.00,YES
145,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
64,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
491,0,0,0,0,0.00,0,0,0,0,151,0.00,0.00,NO
354,0,0,0,0,0.00,0,0,0,0,71,0.00,0.00,NO
196,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
69,1,1,14,14,14.00,14,14,14,0,12,14.00,0.00,NO
56,1,1,6,4,4.00,4,2,2,0,5,2.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
187,0,0,0,0,0.00,0,0,0,0,38,0.00,0.00,NO
983,0,0,0,0,0.00,0,0,0,0,123,0.00,0.00,NO
252,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,NO
620,0,0,0,0,0.00,0,0,0,0,87,0.00,0.00,NO
37,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
286,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
232,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
203,0,0,0,0,0.00,0,0,0,0,39,0.00,0.00,NO
270,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
425,0,0,0,0,0.00,0,0,0,0,111,0.00,0.00,NO
244,0,0,0,0,0.00,0,0,0,0,45,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
228,0,0,0,0,0.00,0,0,0,0,49,0.00,0.00,NO
231,0,0,0,0,0.00,0,0,0,0,40,0.00,0.00,NO
202,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
191,0,0,0,0,0.00,0,0,0,0,25,0.00,0.00,NO
447,0,0,0,0,0.00,0,0,0,0,106,0.00,0.00,YES
95,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
549,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
136,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
40,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
86,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
90,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
59,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
112,0,0,0,0,0.00,0,0,0,0,14,0.00,0.00,NO
52,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
157,1,1,6,3,3.00,3,0,0,0,5,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
230,1,1,6,3,3.00,3,0,0,0,31,0.00,0.00,NO
206,1,1,19,7,7.00,7,5,5,0,22,5.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
29,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
111,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
98,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
205,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
121,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
107,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
33,1,1,33,33,33.00,33,33,33,0,1,33.00,0.00,NO
420,1,1,24,16,16.00,16,14,14,0,97,14.00,0.00,YES
146,0,0,0,0,0.00,0,0,0,0,24,0.00,0.00,NO
125,0,0,0,0,0.00,0,0,0,0,14,0.00,0.00,NO
75,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
47,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
34,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
39,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
422,0,0,0,0,0.00,0,0,0,0,104,0.00,0.00,NO
212,1,1,3,2,2.00,2,3,3,0,74,3.00,0.00,NO
88,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
53,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
108,1,1,7,5,5.00,5,3,3,0,12,3.00,0.00,NO
102,1,1,11,3,3.00,3,5,5,0,13,5.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
98,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
77,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
97,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
176,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
123,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
51,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
71,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
94,1,1,2,2,2.00,2,2,2,0,12,2.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
387,0,0,0,0,0.00,0,0,0,0,62,0.00,0.00,NO
1087,0,0,0,0,0.00,0,0,0,0,203,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
38,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
168,0,0,0,0,0.00,0,0,0,0,27,0.00,0.00,NO
268,0,0,0,0,0.00,0,0,0,0,49,0.00,0.00,YES
374,0,0,0,0,0.00,0,0,0,0,43,0.00,0.00,YES
145,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,YES
85,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
64,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
491,0,0,0,0,0.00,0,0,0,0,151,0.00,0.00,NO
354,0,0,0,0,0.00,0,0,0,0,71,0.00,0.00,YES
196,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,YES
56,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
187,0,0,0,0,0.00,0,0,0,0,38,0.00,0.00,NO
983,0,0,0,0,0.00,0,0,0,0,123,0.00,0.00,NO
252,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,NO
620,0,0,0,0,0.00,0,0,0,0,87,0.00,0.00,NO
37,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
286,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
232,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
203,0,0,0,0,0.00,0,0,0,0,39,0.00,0.00,NO
270,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
425,0,0,0,0,0.00,0,0,0,0,111,0.00,0.00,NO
244,0,0,0,0,0.00,0,0,0,0,45,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
228,0,0,0,0,0.00,0,0,0,0,49,0.00,0.00,YES
231,0,0,0,0,0.00,0,0,0,0,40,0.00,0.00,NO
202,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
191,0,0,0,0,0.00,0,0,0,0,25,0.00,0.00,NO
447,0,0,0,0,0.00,0,0,0,0,106,0.00,0.00,YES
95,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
549,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
136,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
40,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
86,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
90,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
59,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
112,0,0,0,0,0.00,0,0,0,0,14,0.00,0.00,NO
52,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
157,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,YES
74,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
230,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,YES
206,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,YES
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
29,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
111,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
98,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
205,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
121,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
107,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
33,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
426,1,1,10,8,8.00,8,6,6,1,98,6.00,0.00,YES
146,0,0,0,0,0.00,0,0,0,0,24,0.00,0.00,NO
125,0,0,0,0,0.00,0,0,0,0,14,0.00,0.00,NO
75,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
47,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,YES
34,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
39,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
422,0,0,0,0,0.00,0,0,0,0,104,0.00,0.00,NO
212,0,0,0,0,0.00,0,0,0,0,74,0.00,0.00,NO
88,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
53,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
108,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,YES
102,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
98,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
77,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,YES
97,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
176,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
123,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
51,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
71,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
94,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
387,1,1,130,96,96.00,96,98,98,0,62,98.00,0.00,NO
1087,0,0,0,0,0.00,0,0,0,0,203,0.00,0.00,YES
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
38,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
168,0,0,0,0,0.00,0,0,0,0,27,0.00,0.00,NO
268,0,0,0,0,0.00,0,0,0,0,49,0.00,0.00,YES
371,2,2,18,6,3.00,3,10,5,1,43,5.00,38.00,YES
145,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,YES
85,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
64,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
36,1,1,3,3,3.00,3,3,3,0,1,3.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
491,1,1,13,13,13.00,13,13,13,0,151,13.00,0.00,YES
357,2,2,10,8,4.00,4,6,3,1,71,3.00,46.00,YES
196,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,YES
56,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
187,0,0,0,0,0.00,0,0,0,0,38,0.00,0.00,NO
983,0,0,0,0,0.00,0,0,0,0,123,0.00,0.00,NO
252,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,NO
620,0,0,0,0,0.00,0,0,0,0,87,0.00,0.00,NO
37,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
286,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
232,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
203,0,0,0,0,0.00,0,0,0,0,39,0.00,0.00,NO
270,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
425,0,0,0,0,0.00,0,0,0,0,111,0.00,0.00,NO
244,0,0,0,0,0.00,0,0,0,0,45,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
247,2,2,38,38,19.00,19,38,19,1,50,19.00,46.00,NO
231,0,0,0,0,0.00,0,0,0,0,40,0.00,0.00,NO
202,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
191,0,0,0,0,0.00,0,0,0,0,25,0.00,0.00,NO
447,0,0,0,0,0.00,0,0,0,0,106,0.00,0.00,YES
95,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
549,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
136,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
40,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
86,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
90,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
59,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
112,1,1,21,7,7.00,7,19,19,0,14,19.00,0.00,NO
52,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
157,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,YES
74,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
230,1,1,37,25,25.00,25,13,13,0,31,13.00,0.00,YES
206,1,1,35,28,28.00,28,21,21,0,22,21.00,0.00,YES
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
29,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
111,1,1,2,1,1.00,1,0,0,0,13,0.00,0.00,NO
98,1,1,17,16,16.00,16,15,15,0,13,15.00,0.00,NO
43,1,1,30,29,29.00,29,28,28,0,5,28.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
205,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
121,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
107,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
33,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
430,1,2,20,14,7.00,7,8,4,0,100,4.00,21.00,YES
146,0,0,0,0,0.00,0,0,0,0,24,0.00,0.00,YES
125,0,0,0,0,0.00,0,0,0,0,14,0.00,0.00,YES
75,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
47,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,YES
34,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
39,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
422,1,1,10,7,7.00,7,4,4,0,104,4.00,0.00,NO
212,0,0,0,0,0.00,0,0,0,0,74,0.00,0.00,NO
88,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
53,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
108,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,YES
102,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
98,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
77,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,YES
97,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
176,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
123,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
51,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
71,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
94,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
28,1,1,29,29,29.00,29,29,29,0,1,29.00,0.00,NO
28,1,1,29,29,29.00,29,29,29,0,1,29.00,0.00,NO
387,1,1,388,388,388.00,388,388,388,0,62,388.00,0.00,NO
1087,1,1,1087,1087,1087.00,1087,1087,1087,0,203,1087.00,0.00,NO
25,1,1,26,26,26.00,26,26,26,0,1,26.00,0.00,NO
50,1,1,50,50,50.00,50,50,50,0,3,50.00,0.00,NO
76,1,1,76,76,76.00,76,76,76,0,3,76.00,0.00,NO
38,1,1,38,38,38.00,38,38,38,0,1,38.00,0.00,NO
168,1,1,169,169,169.00,169,169,169,0,27,169.00,0.00,NO
268,1,1,269,269,269.00,269,269,269,0,49,269.00,0.00,NO
371,1,1,371,371,371.00,371,371,371,0,43,371.00,0.00,NO
145,1,1,145,145,145.00,145,145,145,0,12,145.00,0.00,NO
85,1,1,85,85,85.00,85,85,85,0,11,85.00,0.00,NO
64,1,1,64,64,64.00,64,64,64,0,4,64.00,0.00,NO
36,1,1,37,37,37.00,37,37,37,0,6,37.00,0.00,NO
36,1,1,37,37,37.00,37,37,37,0,5,37.00,0.00,NO
36,1,1,37,37,37.00,37,37,37,0,1,37.00,0.00,NO
26,1,1,27,27,27.00,27,27,27,0,1,27.00,0.00,NO
491,1,1,491,491,491.00,491,491,491,0,151,491.00,0.00,NO
357,1,1,358,358,358.00,358,358,358,0,71,358.00,0.00,NO
196,1,1,197,197,197.00,197,197,197,0,31,197.00,0.00,NO
24,1,1,24,24,24.00,24,24,24,0,1,24.00,0.00,NO
27,1,1,27,27,27.00,27,27,27,0,1,27.00,0.00,NO
69,1,1,70,70,70.00,70,70,70,0,12,70.00,0.00,NO
56,1,1,57,57,57.00,57,57,57,0,5,57.00,0.00,NO
26,1,1,26,26,26.00,26,26,26,0,1,26.00,0.00,NO
187,1,1,187,187,187.00,187,187,187,0,38,187.00,0.00,NO
983,1,1,983,983,983.00,983,983,983,0,123,983.00,0.00,NO
252,1,1,253,253,253.00,253,253,253,0,31,253.00,0.00,NO
620,1,1,621,621,621.00,621,621,621,0,87,621.00,0.00,NO
37,1,1,38,38,38.00,38,38,38,0,2,38.00,0.00,NO
35,1,1,36,36,36.00,36,36,36,0,2,36.00,0.00,NO
286,1,1,287,287,287.00,287,287,287,0,23,287.00,0.00,NO
232,1,1,232,232,232.00,232,232,232,0,12,232.00,0.00,NO
203,1,1,203,203,203.00,203,203,203,0,39,203.00,0.00,NO
270,1,1,271,271,271.00,271,271,271,0,23,271.00,0.00,NO
425,1,1,426,426,426.00,426,426,426,0,111,426.00,0.00,NO
244,1,1,245,245,245.00,245,245,245,0,45,245.00,0.00,NO
74,1,1,75,75,75.00,75,75,75,0,29,75.00,0.00,NO
69,1,1,70,70,70.00,70,70,70,0,8,70.00,0.00,NO
247,1,1,248,248,248.00,248,248,248,0,50,248.00,0.00,NO
231,1,1,232,232,232.00,232,232,232,0,40,232.00,0.00,NO
202,1,1,203,203,203.00,203,203,203,0,29,203.00,0.00,NO
99,1,1,100,100,100.00,100,100,100,0,20,100.00,0.00,NO
191,1,1,192,192,192.00,192,192,192,0,25,192.00,0.00,NO
447,1,1,448,448,448.00,448,448,448,0,106,448.00,0.00,NO
95,1,1,96,96,96.00,96,96,96,0,11,96.00,0.00,NO
549,1,1,550,550,550.00,550,550,550,0,18,550.00,0.00,NO
136,1,1,137,137,137.00,137,137,137,0,22,137.00,0.00,NO
40,1,1,41,41,41.00,41,41,41,0,1,41.00,0.00,NO
86,1,1,87,87,87.00,87,87,87,0,13,87.00,0.00,NO
90,1,1,91,91,91.00,91,91,91,0,6,91.00,0.00,NO
79,1,1,80,80,80.00,80,80,80,0,7,80.00,0.00,NO
85,1,1,85,85,85.00,85,85,85,0,7,85.00,0.00,NO
59,1,1,59,59,59.00,59,59,59,0,3,59.00,0.00,NO
112,1,1,113,113,113.00,113,113,113,0,14,113.00,0.00,NO
